type	id	guardian	time	unixtime	weekday	weekday_num	hour	day_night	seek	location
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:33:30.000Z	1423704810	Thu	4	2	night	1:17	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:33:32.000Z	1423704812	Thu	4	2	night	1:19	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:33:37.000Z	1423704817	Thu	4	2	night	1:24	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:34:12.000Z	1423704852	Thu	4	2	night	1:59	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:34:16.000Z	1423704856	Thu	4	2	night	2:03	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:34:28.000Z	1423704868	Thu	4	2	night	2:15	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:34:38.000Z	1423704878	Thu	4	2	night	2:25	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:34:42.000Z	1423704882	Thu	4	2	night	2:29	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:34:52.000Z	1423704892	Thu	4	2	night	2:39	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:35:23.000Z	1423704923	Thu	4	2	night	3:10	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:35:26.000Z	1423704926	Thu	4	2	night	3:13	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:35:31.000Z	1423704931	Thu	4	2	night	3:18	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:35:41.000Z	1423704941	Thu	4	2	night	3:28	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:35:50.000Z	1423704950	Thu	4	2	night	3:37	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:36:03.000Z	1423704963	Thu	4	2	night	3:50	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:36:21.000Z	1423704981	Thu	4	2	night	4:08	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:36:32.000Z	1423704992	Thu	4	2	night	4:19	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:36:38.000Z	1423704998	Thu	4	2	night	4:25	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:36:48.000Z	1423705008	Thu	4	2	night	4:35	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:36:52.000Z	1423705012	Thu	4	2	night	4:39	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:36:56.000Z	1423705016	Thu	4	2	night	4:43	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:37:45.000Z	1423705065	Thu	4	2	night	5:32	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:37:49.000Z	1423705069	Thu	4	2	night	5:36	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:37:54.000Z	1423705074	Thu	4	2	night	5:41	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-32-13	649c72d5aa6c	2015-02-12T01:37:57.000Z	1423705077	Thu	4	2	night	5:44	649c72d5aa6c-2015-02-12T01-32-13.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:38:41.000Z	1423705121	Thu	4	2	night	0:27	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:38:51.000Z	1423705131	Thu	4	2	night	0:37	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:38:56.000Z	1423705136	Thu	4	2	night	0:42	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:39:12.000Z	1423705152	Thu	4	2	night	0:58	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:39:26.000Z	1423705166	Thu	4	2	night	1:12	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:39:40.000Z	1423705180	Thu	4	2	night	1:26	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:39:52.000Z	1423705192	Thu	4	2	night	1:38	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:40:02.000Z	1423705202	Thu	4	2	night	1:48	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:40:31.000Z	1423705231	Thu	4	2	night	2:17	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:40:33.000Z	1423705233	Thu	4	2	night	2:19	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:40:51.000Z	1423705251	Thu	4	2	night	2:37	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:41:02.000Z	1423705262	Thu	4	2	night	2:48	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:41:23.000Z	1423705283	Thu	4	2	night	3:09	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:41:56.000Z	1423705316	Thu	4	2	night	3:42	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:42:05.000Z	1423705325	Thu	4	2	night	3:51	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:42:08.000Z	1423705328	Thu	4	2	night	3:54	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:42:24.000Z	1423705344	Thu	4	2	night	4:10	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:42:29.000Z	1423705349	Thu	4	2	night	4:15	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:42:38.000Z	1423705358	Thu	4	2	night	4:24	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:42:41.000Z	1423705361	Thu	4	2	night	4:27	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:42:51.000Z	1423705371	Thu	4	2	night	4:37	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:42:57.000Z	1423705377	Thu	4	2	night	4:43	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:43:06.000Z	1423705386	Thu	4	2	night	4:52	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:43:09.000Z	1423705389	Thu	4	2	night	4:55	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:43:15.000Z	1423705395	Thu	4	2	night	5:01	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:43:24.000Z	1423705404	Thu	4	2	night	5:10	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:43:53.000Z	1423705433	Thu	4	2	night	5:39	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:43:55.000Z	1423705435	Thu	4	2	night	5:41	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:44:01.000Z	1423705441	Thu	4	2	night	5:47	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:44:07.000Z	1423705447	Thu	4	2	night	5:53	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-38-14	649c72d5aa6c	2015-02-12T01:44:10.000Z	1423705450	Thu	4	2	night	5:56	649c72d5aa6c-2015-02-12T01-38-14.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:44:21.000Z	1423705461	Thu	4	2	night	0:06	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:44:30.000Z	1423705470	Thu	4	2	night	0:15	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:44:33.000Z	1423705473	Thu	4	2	night	0:18	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:44:35.000Z	1423705475	Thu	4	2	night	0:20	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:44:52.000Z	1423705492	Thu	4	2	night	0:37	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:24.000Z	1423705524	Thu	4	2	night	1:09	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:26.000Z	1423705526	Thu	4	2	night	1:11	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:29.000Z	1423705529	Thu	4	2	night	1:14	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:35.000Z	1423705535	Thu	4	2	night	1:20	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:39.000Z	1423705539	Thu	4	2	night	1:24	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:42.000Z	1423705542	Thu	4	2	night	1:27	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:48.000Z	1423705548	Thu	4	2	night	1:33	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:51.000Z	1423705551	Thu	4	2	night	1:36	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:45:57.000Z	1423705557	Thu	4	2	night	1:42	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:04.000Z	1423705564	Thu	4	2	night	1:49	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:08.000Z	1423705568	Thu	4	2	night	1:53	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:19.000Z	1423705579	Thu	4	2	night	2:04	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:25.000Z	1423705585	Thu	4	2	night	2:10	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:31.000Z	1423705591	Thu	4	2	night	2:16	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:34.000Z	1423705594	Thu	4	2	night	2:19	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:45.000Z	1423705605	Thu	4	2	night	2:30	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:48.000Z	1423705608	Thu	4	2	night	2:33	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:46:55.000Z	1423705615	Thu	4	2	night	2:40	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:47:02.000Z	1423705622	Thu	4	2	night	2:47	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:47:13.000Z	1423705633	Thu	4	2	night	2:58	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:47:28.000Z	1423705648	Thu	4	2	night	3:13	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:47:40.000Z	1423705660	Thu	4	2	night	3:25	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:47:44.000Z	1423705664	Thu	4	2	night	3:29	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:47:58.000Z	1423705678	Thu	4	2	night	3:43	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:48:04.000Z	1423705684	Thu	4	2	night	3:49	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:48:07.000Z	1423705687	Thu	4	2	night	3:52	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:48:28.000Z	1423705708	Thu	4	2	night	4:13	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:48:31.000Z	1423705711	Thu	4	2	night	4:16	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:48:36.000Z	1423705716	Thu	4	2	night	4:21	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:48:41.000Z	1423705721	Thu	4	2	night	4:26	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:49:19.000Z	1423705759	Thu	4	2	night	5:04	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:49:30.000Z	1423705770	Thu	4	2	night	5:15	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:49:45.000Z	1423705785	Thu	4	2	night	5:30	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-44-15	649c72d5aa6c	2015-02-12T01:50:04.000Z	1423705804	Thu	4	2	night	5:49	649c72d5aa6c-2015-02-12T01-44-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:50:39.000Z	1423705839	Thu	4	2	night	0:24	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:50:44.000Z	1423705844	Thu	4	2	night	0:29	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:50:51.000Z	1423705851	Thu	4	2	night	0:36	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:50:53.000Z	1423705853	Thu	4	2	night	0:38	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:51:04.000Z	1423705864	Thu	4	2	night	0:49	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:51:17.000Z	1423705877	Thu	4	2	night	1:02	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:51:25.000Z	1423705885	Thu	4	2	night	1:10	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:51:33.000Z	1423705893	Thu	4	2	night	1:18	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:51:37.000Z	1423705897	Thu	4	2	night	1:22	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:51:57.000Z	1423705917	Thu	4	2	night	1:42	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:52:03.000Z	1423705923	Thu	4	2	night	1:48	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:52:22.000Z	1423705942	Thu	4	2	night	2:07	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:52:30.000Z	1423705950	Thu	4	2	night	2:15	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:52:40.000Z	1423705960	Thu	4	2	night	2:25	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:52:50.000Z	1423705970	Thu	4	2	night	2:35	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:53:01.000Z	1423705981	Thu	4	2	night	2:46	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:53:05.000Z	1423705985	Thu	4	2	night	2:50	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:53:34.000Z	1423706014	Thu	4	2	night	3:19	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:53:41.000Z	1423706021	Thu	4	2	night	3:26	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:53:44.000Z	1423706024	Thu	4	2	night	3:29	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:53:49.000Z	1423706029	Thu	4	2	night	3:34	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:53:57.000Z	1423706037	Thu	4	2	night	3:42	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:16.000Z	1423706056	Thu	4	2	night	4:01	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:19.000Z	1423706059	Thu	4	2	night	4:04	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:29.000Z	1423706069	Thu	4	2	night	4:14	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:37.000Z	1423706077	Thu	4	2	night	4:22	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:47.000Z	1423706087	Thu	4	2	night	4:32	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:50.000Z	1423706090	Thu	4	2	night	4:35	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:53.000Z	1423706093	Thu	4	2	night	4:38	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:55.000Z	1423706095	Thu	4	2	night	4:40	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:54:59.000Z	1423706099	Thu	4	2	night	4:44	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:55:07.000Z	1423706107	Thu	4	2	night	4:52	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:55:12.000Z	1423706112	Thu	4	2	night	4:57	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:55:16.000Z	1423706116	Thu	4	2	night	5:01	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:55:30.000Z	1423706130	Thu	4	2	night	5:15	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:55:34.000Z	1423706134	Thu	4	2	night	5:19	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:55:45.000Z	1423706145	Thu	4	2	night	5:30	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:55:50.000Z	1423706150	Thu	4	2	night	5:35	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-50-15	649c72d5aa6c	2015-02-12T01:55:59.000Z	1423706159	Thu	4	2	night	5:44	649c72d5aa6c-2015-02-12T01-50-15.wav
truck	649c72d5aa6c-2015-02-12T01-56-17	649c72d5aa6c	2015-02-12T01:56:25.000Z	1423706185	Thu	4	2	night	0:08	649c72d5aa6c-2015-02-12T01-56-17.wav
truck	649c72d5aa6c-2015-02-12T01-56-17	649c72d5aa6c	2015-02-12T01:56:30.000Z	1423706190	Thu	4	2	night	0:13	649c72d5aa6c-2015-02-12T01-56-17.wav
truck	649c72d5aa6c-2015-02-12T01-56-17	649c72d5aa6c	2015-02-12T01:57:02.000Z	1423706222	Thu	4	2	night	0:45	649c72d5aa6c-2015-02-12T01-56-17.wav
truck	649c72d5aa6c-2015-02-12T01-56-17	649c72d5aa6c	2015-02-12T01:57:30.000Z	1423706250	Thu	4	2	night	1:13	649c72d5aa6c-2015-02-12T01-56-17.wav
truck	649c72d5aa6c-2015-02-12T01-56-17	649c72d5aa6c	2015-02-12T01:57:36.000Z	1423706256	Thu	4	2	night	1:19	649c72d5aa6c-2015-02-12T01-56-17.wav
truck	649c72d5aa6c-2015-02-12T01-56-17	649c72d5aa6c	2015-02-12T01:57:43.000Z	1423706263	Thu	4	2	night	1:26	649c72d5aa6c-2015-02-12T01-56-17.wav
truck	649c72d5aa6c-2015-02-12T01-56-17	649c72d5aa6c	2015-02-12T01:57:46.000Z	1423706266	Thu	4	2	night	1:29	649c72d5aa6c-2015-02-12T01-56-17.wav
truck	649c72d5aa6c-2015-02-12T01-56-17	649c72d5aa6c	2015-02-12T01:57:50.000Z	1423706270	Thu	4	2	night	1:33	649c72d5aa6c-2015-02-12T01-56-17.wav
